"artist_num","danceability","energy","loudness","speechiness","acousticness","liveness","valence","tempo","key","mode","n_weeks","art_popularity","best_rank","max_streams"
1,0.685,0.692,-5.122,0.0457,0.328,0.153,0.578,159.966,2,1,87,0.89,18,16634927
1,0.623,0.608,-5.937,0.0434,0.426,0.105,0.263,84.98,1,0,4,0.89,20,16064879
1,0.645,0.568,-9.127,0.0823,0.543,0.257,0.391,84.999,5,0,4,0.86,34,11959178
2,0.791,0.565,-3.933,0.0439,0.0623,0.156,0.181,99.961,5,0,29,0.737068965517241,16,16095016
1,0.77,0.797,-4.985,0.0693,0.0662,0.0858,0.393,100.003,10,0,1,0.65,47,10407435
1,0.699,0.687,-3.997,0.106,0.308,0.121,0.499,88.932,7,0,4,0.89,50,10041043
1,0.745,0.561,-4.869,0.0807,0.0758,0.133,0.449,77.557,0,1,2,0.89,59,9182246
1,0.465,0.84,-4.35,0.0722,0.125,0.138,0.672,83.981,0,1,2,0.89,78,7642973
1,0.674,0.726,-3.813,0.141,0.126,0.115,0.443,160.067,11,0,2,0.89,82,7328165
1,0.909,0.517,-6.063,0.129,0.0365,0.0949,0.471,136.012,1,1,1,0.83,99,6530006
2,0.656,0.432,-9.481,0.217,0.443,0.132,0.0897,97.022,6,0,2,0.875,132,5614711
1,0.561,0.76,-7.194,0.264,0.667,0.106,0.317,163.938,2,1,1,0.89,152,5303405
1,0.709,0.662,-4.55,0.0766,0.00966,0.108,0.439,150.046,8,1,1,0.89,154,5247633
1,0.712,0.515,-6.004,0.0857,0.234,0.205,0.563,160,10,0,1,0.89,166,5015425
3,0.779,0.731,-4.324,0.0399,0.445,0.252,0.847,91.991,5,1,10,0.630666666666667,104,6523998
1,0.682,0.656,-4.67,0.0435,0.0737,0.353,0.607,130.089,6,1,29,0.8,41,11011053
3,0.581,0.673,-4.421,0.0549,0.0768,0.4,0.621,160.073,0,0,1,0.736666666666667,188,4571412
1,0.622,0.8,-5.819,0.0425,0.0505,0.0619,0.58,110.977,5,1,1,0.77,195,4467968
3,0.764,0.752,-3.713,0.0711,0.18,0.0701,0.698,100.066,8,0,6,0.746666666666667,35,11916963
1,0.908,0.517,-6.063,0.129,0.0361,0.0949,0.471,136.019,1,1,19,0.825789473684211,3,30103989
2,0.63,0.692,-4.951,0.427,0.275,0.167,0.82,179.877,7,0,2,0.7075,67,8312433
1,0.77,0.797,-4.985,0.0693,0.0662,0.0858,0.393,100.003,10,0,3,0.65,71,7915134
1,0.886,0.47,-7.756,0.458,0.00122,0.121,0.184,156.997,6,0,2,0.725,75,7630971
1,0.592,0.572,-8.974,0.185,0.146,0.115,0.315,164.08,5,0,2,0.715,111,6051802
1,0.612,0.57,-6.642,0.0347,0.279,0.0963,0.335,77.004,11,0,5,0.732,119,5864366
4,0.724,0.702,-4.622,0.0429,0.0648,0.121,0.688,106.044,7,1,3,0.763333333333333,139,5419730
1,0.966,0.563,-5.764,0.0618,0.00202,0.105,0.363,104.991,8,1,7,0.81,148,5274108
1,0.732,0.746,-6.229,0.275,0.123,0.097,0.927,159.881,3,0,1,0.63,156,5147368
1,0.712,0.619,-8.287,0.269,0.594,0.12,0.579,82.101,10,0,1,0.65,158,5116889
2,0.83,0.71,-5.523,0.326,0.374,0.0877,0.703,93.977,11,0,22,0.845227272727273,97,6822944
3,0.797,0.64,-6.272,0.194,0.148,0.209,0.486,100.002,11,0,1,0.833333333333333,173,4975639
1,0.679,0.572,-6.703,0.0781,0.455,0.127,0.542,92.859,5,1,4,0.71,118,5881856
2,0.828,0.588,-7.14,0.118,0.0156,0.124,0.598,94.052,2,1,18,0.835,60,8566614
1,0.523,0.687,-5.601,0.105,0.0215,0.203,0.711,90.036,7,1,1,0.78,189,4572105
1,0.777,0.698,-7.706,0.0704,0.293,0.0908,0.119,119.963,6,0,2,0.75,34,12211145
1,0.414,0.404,-9.928,0.0499,0.271,0.3,0.224,71.105,0,0,105,0.84,39,11277158
1,0.838,0.549,-7.145,0.0755,0.877,0.115,0.654,114.445,9,0,4,0.71,40,11248444
1,0.551,0.537,-7.595,0.034,0.705,0.0802,0.493,126.421,11,1,6,0.78,47,10293463
3,0.509,0.689,-4.929,0.102,0.0209,0.301,0.297,170.087,1,0,20,0.793333333333333,39,11307170
2,0.673,0.752,-3.572,0.0561,0.241,0.0813,0.797,175.997,2,0,31,0.843225806451613,28,12171705
1,0.729,0.805,-3.83,0.184,0.19,0.0909,0.345,191.994,6,1,2,0.7,80,7397572
2,0.768,0.574,-6.104,0.136,0.384,0.336,0.278,74.949,6,0,1,0.86,93,6755123
1,0.805,0.625,-8.589,0.0434,0.25,0.0954,0.647,102.996,5,0,2,0.63,96,6705582
1,0.8,0.762,-4.097,0.203,0.381,0.0887,0.645,141.971,7,0,1,0.76,97,6662540
1,0.942,0.382,-8.099,0.564,0.00192,0.092,0.379,100.017,10,1,3,0.68,100,6632341
2,0.755,0.875,-5.944,0.193,0.399,0.115,0.393,145.008,7,0,1,0.76,117,5971496
3,0.797,0.64,-6.272,0.194,0.148,0.209,0.486,100.002,11,0,5,0.833333333333333,129,5698521
1,0.687,0.766,-6.739,0.105,0.31,0.196,0.629,140.039,9,0,1,0.52,131,5656271
2,0.714,0.817,-3.987,0.435,0.275,0.14,0.408,174.1,1,0,1,0.745,154,5209795
1,0.546,0.859,-5.966,0.0306,0.00223,0.0529,0.645,99.965,1,1,1,0.8,180,4823378
1,0.649,0.502,-4.368,0.0437,0.286,0.166,0.695,87,5,1,3,0.81,185,4739517
1,0.813,0.761,-5.687,0.085,0.0529,0.337,0.29,124.957,10,0,6,0.61,148,5267293
1,0.8,0.756,-4.4,0.0367,0.687,0.111,0.456,113.204,7,0,1,0.79,191,4650680
1,0.701,0.425,-10.965,0.375,0.328,0.1,0.562,135.128,7,1,106,0.880849056603774,1,50342324
1,0.853,0.351,-10.198,0.241,0.39,0.752,0.282,118.028,7,1,32,0.8828125,3,28662157
1,0.905,0.389,-14.505,0.332,0.74,0.106,0.196,120.046,8,1,49,0.881836734693878,5,27393218
1,0.367,0.111,-14.084,0.0972,0.978,0.0897,0.198,82.642,4,1,98,0.880918367346939,9,22448428
1,0.726,0.444,-8.922,0.372,0.283,0.177,0.569,185.044,8,0,30,0.882666666666667,11,21263958
1,0.521,0.125,-17.832,0.239,0.751,0.265,0.0528,111.554,9,1,12,0.886666666666667,13,20257146
1,0.678,0.533,-10.485,0.186,0.462,0.139,0.323,150.455,4,1,25,0.8836,15,18860942
1,0.939,0.305,-10.952,0.354,0.35,0.105,0.563,100.029,8,0,13,0.886153846153846,16,18477082
1,0.421,0.131,-18.435,0.0382,0.952,0.109,0.12,137.446,0,1,33,0.882424242424242,21,15560959
1,0.855,0.423,-15.044,0.0585,0.724,0.0896,0.572,120.02,5,0,7,0.89,23,15468792
1,0.319,0.0561,-23.023,0.045,0.935,0.388,0.082,79.764,0,1,6,0.89,31,14236852
1,0.735,0.235,-13.239,0.315,0.698,0.107,0.462,62.446,3,1,5,0.89,37,13167012
3,0.882,0.689,-4.027,0.124,0.39,0.0501,0.746,97.963,6,1,46,0.78,30,12456504
1,0.153,0.138,-21.877,0.0503,0.837,0.254,0.0503,74.318,6,0,2,0.89,52,10129260
6,0.857,0.647,-4.152,0.0984,0.391,0.0842,0.553,95.982,11,0,29,0.778850574712644,25,12586861
2,0.892,0.507,-8.282,0.378,0.704,0.109,0.695,143.96,0,1,5,0.75,23,14657758
1,0.521,0.895,-5.242,0.0442,5.54e-05,0.0985,0.237,120.117,7,1,2,0.8,86,7512393
1,0.618,0.693,-7.889,0.333,0.44,0.101,0.439,143.98,1,0,1,0.86,112,6377533
2,0.828,0.588,-7.14,0.118,0.0156,0.124,0.598,94.052,2,1,5,0.835,73,7992887
1,0.696,0.429,-8.736,0.0554,0.0518,0.128,0.242,149.967,1,0,1,0.8,125,6061025
1,0.752,0.706,-6.274,0.0636,0.0797,0.129,0.33,125.041,5,1,4,0.76,126,6045620
2,0.819,0.633,-4.893,0.328,0.0126,0.381,0.808,86.982,10,0,2,0.62,130,5898430
2,0.768,0.574,-6.104,0.136,0.384,0.336,0.278,74.949,6,0,2,0.86,142,5459912
3,0.671,0.833,-5.152,0.395,0.0825,0.0726,0.702,79.351,5,0,4,0.693333333333333,76,8194793
2,0.856,0.523,-10.481,0.131,0.444,0.0537,0.709,105.935,4,0,1,0.63,180,4784115
2,0.878,0.619,-5.56,0.102,0.0533,0.113,0.639,136.041,6,1,16,0.7325,2,36616698
1,0.738,0.861,-4.141,0.237,0.32,0.325,0.58,131.974,2,1,21,0.88,5,25341137
2,0.9,0.4,-8.575,0.127,0.0516,0.0599,0.346,135.984,0,1,43,0.795,10,18389998
2,0.729,0.545,-7.818,0.0316,0.0174,0.369,0.514,103.012,0,1,8,0.819375,17,15957258
1,0.577,0.578,-9.146,0.0907,0.547,0.264,0.367,84.963,0,0,5,0.86,25,14550938
1,0.681,0.603,-5.533,0.0458,0.0105,0.159,0.643,79.007,0,1,6,0.75,58,9597307
2,0.697,0.551,-8.833,0.0815,0.258,0.124,0.219,89,11,1,2,0.68,60,9519434
2,0.51,0.835,-4.673,0.0447,0.00791,0.219,0.435,140.024,3,1,3,0.8,56,9115632
1,0.844,0.644,-6.273,0.0479,0.0828,0.113,0.591,122.061,11,0,18,0.74,33,12160715
1,0.849,0.655,-2.899,0.106,0.266,0.0781,0.76,161.966,8,1,7,0.79,27,12487358
1,0.777,0.698,-7.706,0.0704,0.293,0.0908,0.119,119.963,6,0,2,0.75,87,7566109
1,0.432,0.52,-5.515,0.0548,0.277,0.138,0.303,164.047,1,0,1,0.86,93,7273393
1,0.628,0.64,-4.164,0.049,0.0992,0.138,0.409,129.815,6,0,3,0.88,100,6862431
1,0.645,0.774,-4.839,0.344,0.236,0.128,0.635,86.692,6,0,1,0.7,102,6683836
1,0.788,0.427,-9.918,0.308,0.0659,0.171,0.603,97.03,5,0,1,0.86,106,6578507
1,0.627,0.446,-9.477,0.0332,0.308,0.111,0.11,139.994,2,0,1,0.86,121,6143395
1,0.618,0.693,-7.889,0.333,0.44,0.101,0.439,143.98,1,0,1,0.86,127,5986366
1,0.772,0.483,-10.06,0.0564,0.0521,0.377,0.479,120.005,6,0,1,0.86,139,5674743
1,0.213,0.414,-9.725,0.0339,0.308,0.0912,0.0553,79.556,0,1,1,0.86,141,5650733
1,0.581,0.452,-9.558,0.15,0.206,0.0881,0.523,75.046,11,1,1,0.86,150,5327027
2,0.802,0.645,-6.181,0.0715,0.272,0.119,0.376,100.001,5,0,8,0.73,4,28587934
1,0.776,0.445,-8.574,0.0371,0.212,0.124,0.405,109.981,9,1,1,0.86,160,5104242
1,0.794,0.659,-7.063,0.0498,0.143,0.0944,0.308,112.019,7,0,1,0.75,162,5076867
1,0.754,0.653,-5.095,0.0611,0.0944,0.383,0.379,123.084,7,1,2,0.7,160,5014360
1,0.764,0.787,-3.647,0.0445,0.0153,0.0736,0.381,124.949,1,0,1,0.88,179,4745140
1,0.515,0.59,-6.761,0.217,0.176,0.141,0.374,99.785,2,0,1,0.67,182,4739363
1,0.501,0.452,-7.867,0.0893,0.836,0.132,0.119,134.778,8,1,1,0.75,185,4721485
1,0.632,0.398,-6.615,0.373,0.945,0.228,0.633,90.695,6,1,4,0.69,158,4949308
1,0.798,0.564,-5.98,0.047,0.23,0.183,0.394,108.004,2,1,1,0.75,193,4580773
1,0.745,0.456,-9.482,0.0874,0.44,0.072,0.124,94.032,8,1,1,0.75,196,4562549
2,0.645,0.862,-4.757,0.0965,0.0923,0.192,0.798,119.991,11,0,43,0.870813953488372,3,31340590
1,0.58,0.858,-5.212,0.114,0.125,0.0502,0.475,174.039,8,1,3,0.92,33,12651474
1,0.638,0.703,-7.874,0.444,0.0104,0.132,0.261,105.766,7,1,2,0.92,34,12389441
1,0.633,0.799,-4.625,0.0429,0.0142,0.194,0.535,142.991,7,0,2,0.92,37,11938652
1,0.729,0.603,-6.736,0.0666,0.0948,0.113,0.207,134.972,6,0,18,0.85,38,10891403
1,0.502,0.91,-2.769,0.107,0.04,0.319,0.588,176.084,7,1,2,0.92,49,10602014
1,0.608,0.47,-6.73,0.0428,0.226,0.0963,0.241,81,8,1,2,0.92,51,10441199
1,0.469,0.87,-4.475,0.342,0.0278,0.313,0.652,86.622,9,0,1,0.92,71,8745353
2,0.773,0.378,-7.062,0.0531,0.14,0.133,0.513,94.946,1,0,11,0.8,73,8406268
3,0.813,0.59,-6.542,0.345,0.346,0.0335,0.716,91.985,4,0,2,0.663333333333333,88,7557272
1,0.669,0.801,-5.445,0.136,0.268,0.0594,0.541,109.919,8,1,12,0.79,68,7899790
2,0.958,0.6,-6.996,0.118,0.0391,0.274,0.607,127.933,9,0,2,0.795,105,6728297
1,0.411,0.508,-4.342,0.0557,0.29,0.123,0.668,81.96,5,1,3,0.81,131,5881056
4,0.725,0.703,-4.641,0.0466,0.0632,0.14,0.638,106.032,7,1,2,0.7625,146,5290582
1,0.852,0.432,-8.04,0.501,0.0599,0.146,0.258,140.042,1,0,4,0.85,154,5066936
2,0.677,0.744,-6.806,0.0295,0.0404,0.074,0.631,124.08,10,0,3,0.73,62,8436545
7,0.648,0.661,-5.027,0.195,0.121,0.12,0.813,113.363,11,1,1,0.811428571428571,179,4683996
1,0.729,0.616,-6.422,0.249,0.458,0.082,0.532,106.486,8,1,9,0.786666666666667,161,4859486
2,0.77,0.75,-2.715,0.0785,0.19,0.0618,0.609,99.997,0,1,1,0.855,196,4465013
4,0.507,0.644,-7.485,0.0641,0.00413,0.217,0.172,179.913,4,1,1,0.785,31,12087846
1,0.694,0.664,-4.649,0.05,0.639,0.0929,0.676,95.941,2,1,7,0.618571428571429,34,11205066
2,0.591,0.705,-6.519,0.079,0.381,0.131,0.27,121.799,9,0,14,0.762142857142857,36,11997661
7,0.647,0.661,-5.027,0.2,0.121,0.12,0.811,113.358,11,1,24,0.809285714285714,70,7876971
1,0.711,0.844,-5.589,0.0967,0.0699,0.354,0.469,102.999,6,0,1,0.88,120,5781876
2,0.861,0.621,-7.106,0.362,0.121,0.0689,0.254,83.976,1,1,7,0.823571428571429,44,10906247
3,0.736,0.868,-3.01,0.0454,0.166,0.0419,0.613,94.026,8,0,4,0.783333333333333,143,5096008
2,0.46,0.8,-3.584,0.05,0.289,0.121,0.553,102.46,1,1,13,0.627307692307692,96,6767458
2,0.797,0.543,-5.744,0.0439,0.0202,0.0726,0.164,115.036,11,1,5,0.74,116,5894484
1,0.796,0.911,-1.998,0.285,0.188,0.499,0.918,180.128,1,1,6,0.67,149,5088315
2,0.614,0.839,-4.143,0.0702,0.0291,0.112,0.657,182.123,0,1,3,0.815,2,37826059
4,0.507,0.644,-7.485,0.0641,0.00413,0.217,0.172,179.913,4,1,4,0.785,47,9734321
1,0.715,0.624,-3.046,0.114,0.11,0.123,0.412,158.087,4,0,1,0.8,49,9099342
2,0.51,0.835,-4.673,0.0447,0.00791,0.219,0.435,140.024,3,1,16,0.8,54,8761561
1,0.652,0.453,-6.119,0.0445,0.0519,0.179,0.432,88.038,1,1,7,0.79,55,8647234
1,0.682,0.653,-6.062,0.339,0.13,0.129,0.428,188.115,8,1,13,0.733846153846154,58,8523320
3,0.81,0.625,-3.593,0.071,0.0407,0.118,0.598,100.019,11,0,4,0.84,66,8224969
2,0.906,0.545,-4.977,0.344,0.181,0.091,0.543,139.932,11,0,2,0.79,79,7299902
2,0.746,0.7,-4.669,0.341,0.136,0.11,0.619,176.044,0,1,28,0.79,4,25377792
2,0.958,0.597,-7.092,0.111,0.0457,0.138,0.619,127.931,9,0,1,0.795,99,6317461
1,0.454,0.583,-6.596,0.133,0.321,0.332,0.216,89.134,2,1,3,0.78,104,6157312
5,0.785,0.572,-7.504,0.123,0.0598,0.218,0.49,100.016,2,1,16,0.86525,71,7841458
3,0.661,0.723,-6.976,0.0566,0.179,0.14,0.316,113.778,5,0,10,0.766666666666667,19,15428634
1,0.697,0.874,-2.15,0.045,0.0122,0.627,0.775,132.022,5,0,2,0.81,121,5870284
2,0.825,0.749,-4.805,0.182,0.0199,0.14,0.31,154.943,10,0,1,0.69,138,5302420
1,0.876,0.662,-6.482,0.426,0.0608,0.127,0.844,75.445,2,0,42,0.821190476190476,26,12831493
5,0.787,0.728,-4.049,0.0417,0.0902,0.316,0.198,119.945,2,1,1,0.766,159,4931256
1,0.481,0.267,-9.249,0.0339,0.8,0.249,0.137,117.64,7,1,3,0.75,152,5029681
2,0.463,0.62,-5.647,0.167,0.131,0.0619,0.158,83.031,7,1,2,0.825,164,4809746
2,0.498,0.235,-16.541,0.188,0.72,0.144,0.0895,118.917,1,0,74,0.675337837837838,95,6895350
1,0.767,0.889,-2.988,0.0963,0.00611,0.402,0.843,119.93,7,1,10,0.8,155,5136515
3,0.6,0.666,-9.827,0.0394,0.102,0.118,0.566,99.989,11,1,4,0.726666666666667,140,5301501
1,0.885,0.492,-6.015,0.367,0.00172,0.081,0.203,156.958,1,1,1,0.72,180,4521288
2,0.919,0.622,-7.384,0.0997,0.228,0.122,0.424,140.022,1,1,10,0.795,121,5772146
2,0.722,0.764,-5.656,0.398,0.145,0.171,0.796,139.831,10,0,1,0.835,3,27894553
1,0.692,0.809,-4.198,0.0602,0.524,0.147,0.864,123.911,2,1,12,0.84,4,28103423
1,0.715,0.624,-3.046,0.114,0.11,0.123,0.412,158.087,4,0,38,0.8,16,16286337
2,0.677,0.744,-6.806,0.0295,0.0404,0.074,0.631,124.08,10,0,59,0.73,14,16900857
2,0.718,0.667,-5.008,0.0551,0.169,0.0674,0.48,89.029,9,0,5,0.578,57,8531274
3,0.719,0.753,-4.891,0.179,0.118,0.212,0.675,174.107,7,1,18,0.796666666666667,70,7864945
1,0.551,0.537,-7.595,0.034,0.705,0.0802,0.493,126.421,11,1,82,0.78,78,7632752
1,0.688,0.53,-5.507,0.0333,0.443,0.0995,0.162,106.958,11,1,2,0.81,122,5730581
1,0.791,0.746,-4.716,0.0907,0.00938,0.125,0.905,165.994,6,1,3,0.86,136,5417168
3,0.88,0.67,-5.188,0.0429,0.299,0.0677,0.142,100.995,2,1,3,0.753333333333333,137,5462054
2,0.715,0.874,-3.576,0.0548,0.126,0.105,0.652,96.995,6,1,2,0.85,194,4350731
3,0.747,0.825,-2.903,0.0566,0.0487,0.107,0.866,94.006,6,1,2,0.793333333333333,178,4548090
2,0.798,0.675,-5.041,0.0442,0.0912,0.0894,0.842,101.956,6,1,9,0.901666666666667,1,58370367
2,0.694,0.759,-5.667,0.398,0.137,0.167,0.77,140.055,10,0,9,0.831666666666667,8,20623015
3,0.795,0.783,-4.271,0.0432,0.361,0.437,0.799,92.01,5,1,20,0.861,8,19467987
7,0.688,0.62,-8.029,0.22,0.753,0.157,0.727,170.011,11,0,24,0.774464285714286,22,13501240
3,0.402,0.754,-4.837,0.0432,0.143,0.358,0.621,108.17,8,1,3,0.628888888888889,42,10901893
1,0.723,0.647,-6.164,0.331,0.000969,0.258,0.161,172.369,1,1,2,0.64,59,8549960
2,0.302,0.414,-8.16,0.0319,0.0575,0.0861,0.105,110.508,2,1,12,0.665,47,10541734
2,0.669,0.797,-5.68,0.0624,0.259,0.199,0.552,119.865,9,0,1,0.795,124,5603130
2,0.827,0.522,-4.866,0.0845,0.163,0.109,0.477,151.99,7,1,1,0.765,139,5327833
4,0.585,0.782,-4.101,0.0897,0.269,0.156,0.521,121.908,1,0,3,0.665,98,6797675
1,0.296,0.351,-9.538,0.0352,0.823,0.11,0.19,177.06,6,1,5,0.8,140,5416315
2,0.845,0.486,-6.473,0.313,0.135,0.104,0.142,77.028,8,1,1,0.755,183,4492703
1,0.712,0.891,-6.457,0.24,0.0557,0.133,0.799,170.13,2,1,1,0.76,187,4445415
1,0.554,0.498,-8.866,0.0685,0.23,0.795,0.413,79.635,9,1,21,0.840952380952381,6,22055401
1,0.501,0.405,-5.679,0.0319,0.751,0.105,0.446,109.891,1,1,99,0.81,4,24962682
3,0.614,0.839,-4.143,0.0702,0.0291,0.112,0.657,182.123,0,1,14,0.803809523809524,13,18447537
1,0.611,0.622,-5.075,0.0734,0.0188,0.359,0.538,146.11,9,0,6,0.83,18,15621619
1,0.837,0.791,-3.157,0.0773,0.252,0.188,0.618,91.98,4,0,20,0.84,23,13386715
1,0.826,0.579,-8.241,0.0801,0.00881,0.129,0.431,121.075,8,0,3,0.846666666666667,25,13161008
1,0.45,0.329,-12.603,0.0441,0.818,0.135,0.266,71.884,9,0,4,0.685,35,12041745
1,0.36,0.391,-10.6,0.0528,0.296,0.129,0.162,84.281,6,1,2,0.845,44,10704742
2,0.656,0.756,-4.026,0.3,0.435,0.0934,0.645,168.031,2,0,4,0.705,47,10488632
1,0.467,0.672,-7.371,0.377,0.00559,0.607,0.0648,163.1,10,0,1,0.85,51,10282645
1,0.621,0.73,-5.414,0.107,0.0967,0.673,0.464,139.566,5,0,2,0.845,54,10108040
1,0.417,0.689,-8.302,0.178,0.575,0.496,0.505,79.568,2,0,1,0.85,58,9564983
2,0.639,0.859,-2.758,0.147,0.135,0.129,0.566,93.132,9,0,4,0.8125,62,9082593
1,0.458,0.909,-6.553,0.487,0.0567,0.11,0.449,118.227,1,1,1,0.85,64,9062349
1,0.759,0.605,-7.737,0.0433,0.156,0.694,0.64,121.049,7,1,27,0.85,32,11420849
3,0.362,0.714,-3.07,0.0835,0.269,0.21,0.309,67.4,9,0,1,0.853333333333333,67,8661535
1,0.508,0.557,-8.967,0.0478,0.00235,0.588,0.199,77.572,8,0,1,0.85,69,8447558
1,0.777,0.712,-4.84,0.277,0.217,0.091,0.68,95.692,10,1,35,0.84,31,12291848
1,0.518,0.492,-8.436,0.193,0.216,0.146,0.471,78.848,10,0,1,0.85,74,7982613
3,0.861,0.666,-5.18,0.343,0.00218,0.272,0.853,145.041,8,0,2,0.823333333333333,94,7239134
3,0.351,0.956,-1.996,0.245,0.0949,0.226,0.446,83.655,7,1,1,0.746666666666667,103,6818858
1,0.216,0.497,-8.025,0.0371,0.128,0.111,0.313,187.308,10,1,1,0.85,110,6525455
1,0.638,0.522,-9.814,0.0932,0.352,0.165,0.584,142.952,8,1,1,0.85,115,6446838
1,0.621,0.692,-5.837,0.0435,0.336,0.0877,0.446,144.968,7,0,1,0.89,119,6280029
1,0.688,0.53,-5.507,0.0333,0.443,0.0995,0.162,106.958,11,1,3,0.81,125,6172871
1,0.736,0.308,-7.83,0.0677,0.946,0.186,0.361,111.202,4,1,60,0.81,66,7561281
3,0.86,0.697,-4.727,0.0718,0.102,0.159,0.586,129.978,1,1,1,0.8,139,5746830
4,0.614,0.685,-3.684,0.147,0.0133,0.313,0.61,94.9,10,1,1,0.8275,151,5381713
2,0.732,0.856,-2.2,0.0929,0.0828,0.323,0.771,145.034,11,0,4,0.685,135,5509219
1,0.427,0.944,-2.885,0.0565,0.000197,0.0625,0.248,101.078,7,1,1,0.79,168,5113002
1,0.521,0.895,-5.242,0.0442,5.54e-05,0.0985,0.237,120.117,7,1,1,0.8,169,5086398
1,0.705,0.919,-5.087,0.244,0.435,0.168,0.607,134.029,8,0,1,0.71,170,5068278
3,0.906,0.596,-5.88,0.243,0.0578,0.109,0.701,144.038,0,0,1,0.623333333333333,176,5033602
2,0.675,0.852,-4.529,0.0958,0.0712,0.667,0.277,74.996,8,1,1,0.75,191,4722309
3,0.796,0.586,-6.946,0.147,0.0247,0.132,0.179,97.981,4,0,12,0.853611111111111,6,22075360
3,0.746,0.787,-6.373,0.12,0.214,0.0669,0.607,95.005,4,1,7,0.790476190476191,9,19742322
1,0.505,0.428,-5.604,0.221,0.489,0.0977,0.618,175.813,5,1,13,0.8,23,13581944
1,0.855,0.649,-2.443,0.151,0.25,0.0801,0.741,161.986,8,1,22,0.79,24,13246024
2,0.918,0.837,-6.792,0.255,0.234,0.227,0.855,120.017,1,1,5,0.735,44,10813990
3,0.88,0.67,-5.177,0.0468,0.325,0.0662,0.131,101.008,2,1,17,0.750196078431372,38,11201316
2,0.618,0.66,-8.14,0.0372,0.0292,0.325,0.408,105,11,0,5,0.745,65,8520151
1,0.767,0.709,-4.47,0.336,0.323,0.0745,0.72,171.993,1,1,13,0.79,85,7333784
3,0.806,0.786,-3.831,0.0741,0.145,0.0935,0.58,91.973,10,0,59,0.896666666666667,20,14989110
3,0.86,0.697,-4.727,0.0718,0.102,0.159,0.586,129.978,1,1,4,0.796666666666667,127,5687832
1,0.789,0.812,-3.981,0.168,0.236,0.13,0.417,94.03,1,1,1,0.7,149,5263807
1,0.821,0.767,-4.934,0.275,0.105,0.117,0.698,159.959,0,0,1,0.67,168,4947824
7,0.681,0.648,-5.021,0.38,0.523,0.104,0.688,172.02,1,0,21,0.791428571428571,66,8152027
1,0.822,0.264,-9.37,0.0593,0.669,0.0972,0.672,135.117,5,1,1,0.79,188,4572920
1,0.621,0.743,-3.864,0.0738,0.281,0.411,0.581,111.454,3,1,1,0.82,200,4420338
1,0.77,0.882,-4.792,0.0602,0.194,0.316,0.385,99.991,8,1,27,0.84,10,19261920
2,0.802,0.645,-6.181,0.0715,0.272,0.119,0.376,100.001,5,0,1,0.73,13,18168783
1,0.681,0.865,-4.132,0.0594,0.00464,0.149,0.528,91.017,1,0,12,0.81,18,14567926
2,0.61,0.624,-4.773,0.309,0.6,0.243,0.244,176.169,2,1,53,0.885,7,22380052
2,0.591,0.702,-5.59,0.0289,0.225,0.414,0.501,104.003,7,1,11,0.82,22,15398512
2,0.605,0.664,-7.162,0.0316,0.00548,0.204,0.164,103.997,8,1,3,0.78,41,11081625
1,0.888,0.525,-5.665,0.305,0.029,0.137,0.243,133.983,1,1,3,0.81,46,10608934
3,0.647,0.726,-4.389,0.0552,0.157,0.0844,0.767,114.996,3,0,16,0.76,72,7660524
4,0.585,0.782,-4.101,0.0897,0.269,0.156,0.521,121.908,1,0,6,0.665,102,6444932
1,0.747,0.643,-6.991,0.178,0.0756,0.355,0.538,99.981,7,1,1,0.85,108,6233484
1,0.841,0.655,-4.654,0.0851,0.239,0.213,0.579,101.976,5,0,1,0.79,122,5824858
1,0.74,0.488,-7.664,0.27,0.234,0.241,0.584,149.042,1,0,4,0.58,123,5822657
1,0.751,0.776,-5.266,0.0357,0.223,0.0507,0.603,129.987,9,0,1,0.82,137,5389766
1,0.789,0.786,-4.788,0.297,0.596,0.0997,0.39,119.957,2,1,1,0.79,144,5249202
1,0.745,0.642,-6.257,0.287,0.0204,0.0658,0.226,179.974,7,0,3,0.78,45,10771061
1,0.824,0.534,-4.679,0.0363,0.0357,0.0877,0.206,141.983,4,0,1,0.81,149,5136834
2,0.688,0.637,-5.127,0.259,0.185,0.0943,0.449,160.026,0,1,1,0.735,161,4968610
3,0.851,0.85,-3.4,0.0904,0.226,0.145,0.642,99.975,1,1,1,0.8,164,4936877
2,0.756,0.908,-4.427,0.0717,0.0848,0.377,0.78,100.021,6,0,1,0.835,169,4886056
2,0.618,0.795,-1.8,0.113,0.0655,0.309,0.76,185.901,2,1,8,0.775,121,6098459
1,0.601,0.532,-9.119,0.0286,0.432,0.0925,0.341,136.571,10,1,1,0.84,181,4708224
1,0.888,0.43,-6.728,0.588,0.0786,0.132,0.45,120.088,9,1,2,0.77,191,4577901
3,0.402,0.754,-4.837,0.0432,0.143,0.358,0.621,108.17,8,1,1,0.626666666666667,194,4516954
2,0.802,0.645,-6.181,0.0715,0.272,0.119,0.376,100.001,5,0,19,0.73,5,21071480
1,0.842,0.734,-5.065,0.0588,0.0427,0.106,0.952,137.958,1,0,56,0.75,9,19768765
1,0.592,0.873,-5.65,0.0275,0.0715,0.142,0.516,122.011,9,1,10,0.8,13,18246581
2,0.698,0.454,-6.756,0.151,0.123,0.155,0.137,92.932,1,0,3,0.915,11,18038661
